s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","scarc-iter","scarc-res","scarc-rate"
 1.7280792E+000,-3.0504592E-001, 6.2443473E-006, 4.7142857E+000, 9.2998939E+003, 4.4714286E+001, 8.6088762E-009, 5.8383980E-001
 1.7302267E+000,-2.9834808E-001, 8.5504320E-006, 6.2072400E+000, 9.3233037E+003, 4.3780502E+001, 8.1276667E-009, 5.7151416E-001
 1.7321121E+000,-2.8142342E-001, 9.4320719E-006, 7.0000000E+000, 9.3551774E+003, 4.4125000E+001, 6.6754018E-009, 5.6978865E-001
 1.7342333E+000,-2.5678700E-001, 8.8051513E-006, 6.4444444E+000, 9.3847230E+003, 4.4111111E+001, 7.7622802E-009, 5.7253379E-001
 1.7361188E+000,-2.2797040E-001, 9.0151440E-006, 6.2500000E+000, 9.4133628E+003, 4.4875000E+001, 8.0119431E-009, 5.7824418E-001
 1.7380043E+000,-2.0059774E-001, 8.4113154E-006, 7.0000000E+000, 9.4411099E+003, 4.4375000E+001, 8.0860922E-009, 5.7580831E-001
 1.7401254E+000,-1.7398017E-001, 8.1387012E-006, 7.0000000E+000, 9.4730301E+003, 4.4666667E+001, 7.4425474E-009, 5.7728904E-001
 1.7420109E+000,-1.5128625E-001, 8.1792155E-006, 7.0000000E+000, 9.5049186E+003, 4.5000000E+001, 7.4010113E-009, 5.7978047E-001
 1.7441321E+000,-1.3307771E-001, 8.7139844E-006, 7.0000000E+000, 9.5371778E+003, 4.5333333E+001, 8.3814540E-009, 5.8292513E-001
 1.7460176E+000,-1.1893871E-001, 8.7109120E-006, 7.0000000E+000, 9.5672671E+003, 4.5750000E+001, 8.0541331E-009, 5.8524666E-001
 1.7481387E+000,-1.0847287E-001, 9.2975505E-006, 7.0000000E+000, 9.5977202E+003, 4.6000000E+001, 7.1870728E-009, 5.8472091E-001
 1.7500242E+000,-1.0085032E-001, 8.5474933E-006, 6.8750000E+000, 9.6274590E+003, 4.6000000E+001, 7.7133233E-009, 5.8695606E-001
 1.7521454E+000,-9.5429242E-002, 7.9031934E-006, 6.0000000E+000, 9.6562618E+003, 4.6222222E+001, 6.9364411E-009, 5.8705311E-001
 1.7540309E+000,-9.1504408E-002, 8.9199052E-006, 5.0000000E+000, 9.6816436E+003, 4.6375000E+001, 5.5886931E-009, 5.8345093E-001
 1.7561520E+000,-8.8666400E-002, 8.4495520E-006, 5.0000000E+000, 9.7050877E+003, 4.6000000E+001, 7.9393832E-009, 5.8795547E-001
 1.7580846E+000,-8.6484174E-002, 8.1275027E-006, 5.2682927E+000, 9.7297715E+003, 4.6000000E+001, 8.0890049E-009, 5.8886607E-001
 1.7601587E+000,-8.4717838E-002, 7.5211032E-006, 6.0000000E+000, 9.7534781E+003, 4.6000000E+001, 8.2420805E-009, 5.9128468E-001
 1.7622327E+000,-8.3265152E-002, 7.3294709E-006, 5.7500000E+000, 9.7789934E+003, 4.6500000E+001, 5.1314323E-009, 5.8578759E-001
 1.7640475E+000,-8.2040428E-002, 8.3220347E-006, 7.0000000E+000, 9.8056436E+003, 4.6142857E+001, 7.0728486E-009, 5.8790040E-001
 1.7661215E+000,-8.0835217E-002, 8.5178907E-006, 8.0000000E+000, 9.8345309E+003, 4.4500000E+001, 9.2142136E-009, 5.7985707E-001
 1.7681955E+000,-7.9403797E-002, 8.8843768E-006, 8.0000000E+000, 9.8665968E+003, 4.5625000E+001, 8.2267778E-009, 5.8561777E-001
 1.7700103E+000,-7.7717908E-002, 8.7300016E-006, 8.0000000E+000, 9.8960927E+003, 4.6142857E+001, 7.3004889E-009, 5.8751292E-001
 1.7720843E+000,-7.5406737E-002, 9.3881733E-006, 8.0000000E+000, 9.9267190E+003, 4.5750000E+001, 7.7119168E-009, 5.8460808E-001
 1.7741584E+000,-7.1956752E-002, 8.3524909E-006, 8.8750000E+000, 9.9603420E+003, 4.4000000E+001, 8.2410446E-009, 5.7493372E-001
 1.7762324E+000,-6.7276067E-002, 8.9951715E-006, 9.0000000E+000, 9.9941674E+003, 4.4000000E+001, 6.7542090E-009, 5.7112385E-001
 1.7780472E+000,-6.1839098E-002, 8.9151787E-006, 8.7142857E+000, 1.0027401E+004, 4.3857143E+001, 5.6860845E-009, 5.6772459E-001
 1.7801212E+000,-5.5742530E-002, 8.7436802E-006, 7.2500000E+000, 1.0057624E+004, 4.4625000E+001, 7.4881090E-009, 5.7759073E-001
 1.7821952E+000,-4.9304944E-002, 8.6009572E-006, 5.5000000E+000, 1.0084998E+004, 4.6000000E+001, 7.5336687E-009, 5.8821859E-001
 1.7840100E+000,-4.4186345E-002, 7.5113733E-006, 4.5714286E+000, 1.0105403E+004, 4.6428571E+001, 5.6975896E-009, 5.8775737E-001
 1.7860840E+000,-4.0760535E-002, 8.0884658E-006, 5.1250000E+000, 1.0123781E+004, 4.6500000E+001, 5.2253486E-009, 5.8602613E-001
 1.7881581E+000,-3.9396784E-002, 8.6201202E-006, 6.8750000E+000, 1.0150587E+004, 4.5875000E+001, 7.1978579E-009, 5.8583364E-001
 1.7902321E+000,-4.0523119E-002, 9.4516363E-006, 7.0000000E+000, 1.0181864E+004, 4.4500000E+001, 8.3745711E-009, 5.7676830E-001
 1.7920469E+000,-4.3641321E-002, 8.4491978E-006, 7.7142857E+000, 1.0211757E+004, 4.4285714E+001, 7.3502149E-009, 5.7504549E-001
 1.7941209E+000,-4.8522948E-002, 8.7503616E-006, 8.0000000E+000, 1.0243925E+004, 4.4000000E+001, 8.2038898E-009, 5.7423449E-001
 1.7961949E+000,-5.5314253E-002, 8.7611668E-006, 8.0000000E+000, 1.0277807E+004, 4.4250000E+001, 6.9290548E-009, 5.7309747E-001
 1.7980097E+000,-6.3003851E-002, 8.2101364E-006, 8.0000000E+000, 1.0309106E+004, 4.3714286E+001, 7.3107562E-009, 5.7098320E-001
 1.8000837E+000,-7.1986163E-002, 8.6081651E-006, 8.0000000E+000, 1.0339848E+004, 4.3875000E+001, 6.7741709E-009, 5.7080455E-001
 1.8021578E+000,-8.3061063E-002, 9.2723130E-006, 8.0000000E+000, 1.0373942E+004, 4.4750000E+001, 8.4421137E-009, 5.7922606E-001
 1.8042318E+000,-9.5971284E-002, 8.5656365E-006, 7.7500000E+000, 1.0407751E+004, 4.5750000E+001, 8.2269041E-009, 5.8655269E-001
 1.8060466E+000,-1.1010860E-001, 8.4524917E-006, 6.8571429E+000, 1.0436311E+004, 4.6000000E+001, 7.6629197E-009, 5.8724794E-001
 1.8081206E+000,-1.2677243E-001, 7.9256298E-006, 6.8750000E+000, 1.0462674E+004, 4.6000000E+001, 8.2304739E-009, 5.9038924E-001
 1.8101946E+000,-1.4781390E-001, 7.9252247E-006, 6.7500000E+000, 1.0492959E+004, 4.6625000E+001, 4.4295194E-009, 5.8391093E-001
 1.8120094E+000,-1.7106006E-001, 8.2838111E-006, 6.5714286E+000, 1.0518315E+004, 4.6571429E+001, 5.2755549E-009, 5.8484144E-001
 1.8140834E+000,-1.9805170E-001, 8.2525832E-006, 8.5000000E+000, 1.0547091E+004, 4.5500000E+001, 6.9970474E-009, 5.8393126E-001
 1.8161575E+000,-2.3062811E-001, 9.1281720E-006, 9.2500000E+000, 1.0583334E+004, 4.4500000E+001, 7.5838256E-009, 5.7622435E-001
 1.8182315E+000,-2.6630821E-001, 8.8532237E-006, 9.5000000E+000, 1.0620519E+004, 4.4500000E+001, 6.8402473E-009, 5.7536891E-001
 1.8200463E+000,-3.0085073E-001, 8.5869225E-006, 1.0000000E+001, 1.0655731E+004, 4.4000000E+001, 7.6379437E-009, 5.7322128E-001
 1.8221203E+000,-3.3337734E-001, 8.2334797E-006, 1.0875000E+001, 1.0692270E+004, 4.4000000E+001, 7.7144861E-009, 5.7415594E-001
 1.8241943E+000,-3.6136202E-001, 8.5284819E-006, 1.0375000E+001, 1.0734276E+004, 4.3875000E+001, 5.8381520E-009, 5.6892561E-001
 1.8260091E+000,-3.7776031E-001, 8.8204754E-006, 8.0000000E+000, 1.0770402E+004, 4.4714286E+001, 7.4182139E-009, 5.7778032E-001
 1.8280831E+000,-3.8527149E-001, 8.7203790E-006, 5.5000000E+000, 1.0800641E+004, 4.6250000E+001, 7.5339914E-009, 5.8844048E-001
 1.8301572E+000,-3.7482359E-001, 6.8394444E-006, 4.6250000E+000, 1.0823343E+004, 4.5250000E+001, 7.0475843E-009, 5.8360844E-001
 1.8320489E+000,-3.4840692E-001, 8.9592948E-006, 5.8629515E+000, 1.0846857E+004, 4.3876721E+001, 8.1059520E-009, 5.7127940E-001
 1.8341477E+000,-3.1037764E-001, 9.5244560E-006, 7.0000000E+000, 1.0878156E+004, 4.4111111E+001, 6.9703204E-009, 5.6989540E-001
 1.8360133E+000,-2.6785859E-001, 9.0365605E-006, 6.5000000E+000, 1.0909002E+004, 4.4375000E+001, 6.7481757E-009, 5.7206662E-001
 1.8381122E+000,-2.2455038E-001, 9.0017582E-006, 6.2222222E+000, 1.0938133E+004, 4.4666667E+001, 8.2360518E-009, 5.7694928E-001
 1.8402110E+000,-1.8202493E-001, 8.5245667E-006, 7.0000000E+000, 1.0973802E+004, 4.4333333E+001, 8.2813353E-009, 5.7556092E-001
 1.8420767E+000,-1.4662564E-001, 8.2567436E-006, 7.0000000E+000, 1.1005350E+004, 4.4625000E+001, 7.4241185E-009, 5.7671506E-001
 1.8441755E+000,-1.1702161E-001, 8.3320888E-006, 7.0000000E+000, 1.1036108E+004, 4.5000000E+001, 7.7592232E-009, 5.8000334E-001
 1.8460412E+000,-9.1852076E-002, 8.9210013E-006, 7.0000000E+000, 1.1067082E+004, 4.5750000E+001, 7.6545249E-009, 5.8419439E-001
 1.8481400E+000,-7.0180666E-002, 8.8544367E-006, 7.0000000E+000, 1.1097313E+004, 4.6111111E+001, 7.3967208E-009, 5.8597645E-001
 1.8500057E+000,-5.1392054E-002, 9.3432651E-006, 7.0000000E+000, 1.1129433E+004, 4.6000000E+001, 7.5923235E-009, 5.8522058E-001
 1.8521045E+000,-3.4247808E-002, 8.5065047E-006, 6.8888889E+000, 1.1162577E+004, 4.6111111E+001, 7.3403118E-009, 5.8653541E-001
 1.8542034E+000,-1.6899675E-002, 8.2398901E-006, 5.8888889E+000, 1.1192939E+004, 4.6333333E+001, 5.6085138E-009, 5.8472193E-001
 1.8560690E+000,-6.1139556E-004, 8.9802184E-006, 5.1250000E+000, 1.1219476E+004, 4.6000000E+001, 7.9147226E-009, 5.8659578E-001
 1.8581679E+000, 1.5762782E-002, 8.8411570E-006, 5.0000000E+000, 1.1244615E+004, 4.6222222E+001, 7.5668554E-009, 5.8677077E-001
 1.8600802E+000, 3.2092754E-002, 8.0211042E-006, 5.2682927E+000, 1.1269443E+004, 4.6134146E+001, 7.4793219E-009, 5.8826833E-001
 1.8621324E+000, 4.7032678E-002, 7.2326747E-006, 6.0000000E+000, 1.1294528E+004, 4.6625000E+001, 5.3171916E-009, 5.8824111E-001
 1.8641846E+000, 5.9338723E-002, 7.9683432E-006, 5.6250000E+000, 1.1317868E+004, 4.6500000E+001, 4.5913588E-009, 5.8310602E-001
 1.8662368E+000, 6.4189944E-002, 8.3940424E-006, 7.1250000E+000, 1.1344479E+004, 4.6250000E+001, 6.3000585E-009, 5.8669132E-001
 1.8680325E+000, 5.7163344E-002, 8.6240365E-006, 8.0000000E+000, 1.1374799E+004, 4.4714286E+001, 9.1905912E-009, 5.8102044E-001
 1.8700847E+000, 4.4995654E-002, 8.7325978E-006, 8.0000000E+000, 1.1405824E+004, 4.5625000E+001, 8.0934761E-009, 5.8561181E-001
 1.8721369E+000, 2.6271735E-002, 8.7557416E-006, 8.0000000E+000, 1.1438361E+004, 4.6500000E+001, 6.1727934E-009, 5.8704855E-001
 1.8741891E+000, 2.0304230E-003, 9.3568456E-006, 8.1250000E+000, 1.1472323E+004, 4.5250000E+001, 8.6733732E-009, 5.8304962E-001
 1.8762413E+000,-2.2857458E-002, 8.3418241E-006, 9.0000000E+000, 1.1507831E+004, 4.4000000E+001, 7.1194910E-009, 5.7272229E-001
 1.8780370E+000,-4.4779057E-002, 9.1363617E-006, 9.0000000E+000, 1.1541046E+004, 4.4000000E+001, 6.9803251E-009, 5.7132501E-001
 1.8800892E+000,-6.2970078E-002, 8.7433345E-006, 8.7500000E+000, 1.1574553E+004, 4.3875000E+001, 5.4338556E-009, 5.6763575E-001
 1.8821414E+000,-7.7114667E-002, 8.9709560E-006, 7.0000000E+000, 1.1607772E+004, 4.4750000E+001, 7.7159129E-009, 5.7848307E-001
 1.8841936E+000,-8.5716615E-002, 8.2288358E-006, 5.5000000E+000, 1.1634562E+004, 4.6000000E+001, 6.6036977E-009, 5.8684075E-001
 1.8862458E+000,-8.9854328E-002, 7.4800485E-006, 4.5000000E+000, 1.1656365E+004, 4.6500000E+001, 5.5151127E-009, 5.8685811E-001
 1.8881952E+000,-9.0859112E-002, 8.1664737E-006, 5.4868115E+000, 1.1677281E+004, 4.6368406E+001, 6.0821506E-009, 5.8688740E-001
 1.8900417E+000,-9.0338701E-002, 8.3399834E-006, 6.6250000E+000, 1.1703741E+004, 4.5750000E+001, 6.4731487E-009, 5.8166551E-001
 1.8921191E+000,-8.9425709E-002, 7.9173658E-006, 7.0000000E+000, 1.1735832E+004, 4.4333333E+001, 7.8847861E-009, 5.7526960E-001
 1.8941964E+000,-8.8613462E-002, 8.9197827E-006, 7.0000000E+000, 1.1770104E+004, 4.4555556E+001, 7.0531394E-009, 5.7414519E-001
 1.8960430E+000,-8.8459490E-002, 8.9833276E-006, 7.3750000E+000, 1.1802786E+004, 4.4500000E+001, 8.0832663E-009, 5.7581109E-001
 1.8981203E+000,-8.9245411E-002, 9.2310126E-006, 7.1111111E+000, 1.1836379E+004, 4.4222222E+001, 8.0814951E-009, 5.7300589E-001
 1.9001977E+000,-9.1315075E-002, 9.1785453E-006, 7.0000000E+000, 1.1872088E+004, 4.4000000E+001, 5.9732684E-009, 5.6746576E-001
 1.9020442E+000,-9.4618416E-002, 8.6581832E-006, 7.5000000E+000, 1.1905364E+004, 4.4000000E+001, 7.5892752E-009, 5.7208747E-001
 1.9041216E+000,-9.9471111E-002, 7.9018379E-006, 7.8888889E+000, 1.1938832E+004, 4.5111111E+001, 7.5697602E-009, 5.8047427E-001
 1.9061989E+000,-1.0652721E-001, 8.5138439E-006, 7.0000000E+000, 1.1973140E+004, 4.6000000E+001, 7.9290496E-009, 5.8652342E-001
 1.9080454E+000,-1.1532766E-001, 9.0874382E-006, 6.0000000E+000, 1.2002037E+004, 4.6125000E+001, 6.4534339E-009, 5.8399179E-001
 1.9100766E+000,-1.2647436E-001, 7.7092361E-006, 7.0000000E+000, 1.2029802E+004, 4.6000000E+001, 8.4453348E-009, 5.9089922E-001
 1.9121078E+000,-1.4113209E-001, 8.1502103E-006, 6.5000000E+000, 1.2058670E+004, 4.6375000E+001, 5.7898183E-009, 5.8454887E-001
 1.9141390E+000,-1.5936931E-001, 8.0568739E-006, 7.2500000E+000, 1.2085297E+004, 4.6750000E+001, 4.6058642E-009, 5.8633241E-001
 1.9161702E+000,-1.8171098E-001, 8.7498362E-006, 8.8750000E+000, 1.2117894E+004, 4.4875000E+001, 7.2921456E-009, 5.7826348E-001
 1.9182014E+000,-2.0870261E-001, 9.2852511E-006, 9.2500000E+000, 1.2156229E+004, 4.4500000E+001, 7.8569838E-009, 5.7618228E-001
 1.9202326E+000,-2.4675786E-001, 8.3791601E-006, 9.7500000E+000, 1.2195462E+004, 4.4125000E+001, 7.5522709E-009, 5.7429128E-001
 1.9220099E+000,-2.9133291E-001, 8.8669207E-006, 1.0142857E+001, 1.2232635E+004, 4.4000000E+001, 8.5221767E-009, 5.7419793E-001
 1.9240410E+000,-3.3069931E-001, 8.0202038E-006, 1.1000000E+001, 1.2271617E+004, 4.4000000E+001, 7.2458171E-009, 5.7316480E-001
 1.9260722E+000,-3.6461997E-001, 8.9952876E-006, 9.6250000E+000, 1.2312006E+004, 4.4000000E+001, 5.9558629E-009, 5.6914078E-001
 1.9281034E+000,-3.8471953E-001, 8.7551433E-006, 6.8750000E+000, 1.2346062E+004, 4.5750000E+001, 6.6343120E-009, 5.8293018E-001
 1.9301346E+000,-3.8769608E-001, 7.5535638E-006, 4.8750000E+000, 1.2371207E+004, 4.6500000E+001, 5.6985009E-009, 5.8748317E-001
 1.9321658E+000,-3.7324404E-001, 7.2120472E-006, 5.1250000E+000, 1.2391942E+004, 4.4375000E+001, 7.1561784E-009, 5.7655550E-001
 1.9341970E+000,-3.4267728E-001, 8.4083187E-006, 7.6250000E+000, 1.2421229E+004, 4.4000000E+001, 7.9315011E-009, 5.7378193E-001
 1.9362282E+000,-3.0196901E-001, 8.7843903E-006, 7.7500000E+000, 1.2453413E+004, 4.4000000E+001, 8.6333765E-009, 5.7445396E-001
 1.9380055E+000,-2.6089701E-001, 8.3723506E-006, 7.0000000E+000, 1.2481447E+004, 4.4000000E+001, 7.3577011E-009, 5.7288351E-001
 1.9400367E+000,-2.2001268E-001, 8.8681660E-006, 7.1250000E+000, 1.2509394E+004, 4.4375000E+001, 7.7706519E-009, 5.7535591E-001
 1.9420678E+000,-1.8017468E-001, 8.1059643E-006, 7.8750000E+000, 1.2540549E+004, 4.4250000E+001, 7.8341686E-009, 5.7544636E-001
 1.9440990E+000,-1.4459596E-001, 9.4701995E-006, 7.1250000E+000, 1.2574474E+004, 4.4375000E+001, 8.9194155E-009, 5.7676890E-001
 1.9461302E+000,-1.1313135E-001, 8.1031278E-006, 7.8750000E+000, 1.2607587E+004, 4.4625000E+001, 7.3005608E-009, 5.7743043E-001
 1.9481614E+000,-8.5067976E-002, 7.7993087E-006, 8.0000000E+000, 1.2641865E+004, 4.4875000E+001, 6.4358409E-009, 5.7847234E-001
 1.9501926E+000,-5.9527072E-002, 7.9772471E-006, 8.0000000E+000, 1.2675510E+004, 4.4875000E+001, 6.8043692E-009, 5.7891621E-001
 1.9522238E+000,-3.5493094E-002, 8.2408457E-006, 7.8750000E+000, 1.2708500E+004, 4.4875000E+001, 7.4439602E-009, 5.7970984E-001
 1.9540011E+000,-1.3556919E-002, 8.6289604E-006, 6.8571429E+000, 1.2737605E+004, 4.6142857E+001, 6.3654166E-009, 5.8573372E-001
 1.9560323E+000, 8.1036406E-003, 8.2158189E-006, 6.0000000E+000, 1.2763545E+004, 4.6625000E+001, 4.8466429E-009, 5.8509818E-001
 1.9580634E+000, 3.0569968E-002, 6.7394263E-006, 6.0000000E+000, 1.2789691E+004, 4.7000000E+001, 3.1184580E-009, 5.8674479E-001
 1.9600946E+000, 5.1176165E-002, 7.6798155E-006, 5.6250000E+000, 1.2814775E+004, 4.6375000E+001, 6.3368388E-009, 5.8890296E-001
 1.9621258E+000, 6.7522797E-002, 7.4562095E-006, 5.8750000E+000, 1.2838896E+004, 4.6500000E+001, 5.6546645E-009, 5.8772544E-001
 1.9641570E+000, 7.0443116E-002, 7.6599452E-006, 5.6250000E+000, 1.2864456E+004, 4.6875000E+001, 3.7588185E-009, 5.8407216E-001
 1.9661882E+000, 6.4753900E-002, 7.9629791E-006, 6.3750000E+000, 1.2889574E+004, 4.6625000E+001, 4.7801817E-009, 5.8605333E-001
 1.9682194E+000, 5.0855453E-002, 8.4854100E-006, 7.7500000E+000, 1.2922798E+004, 4.5375000E+001, 8.0476273E-009, 5.8386581E-001
 1.9702506E+000, 2.9203132E-002, 8.7313597E-006, 8.0000000E+000, 1.2956660E+004, 4.5250000E+001, 8.7000140E-009, 5.8375595E-001
 1.9720279E+000, 2.8938105E-003, 8.5203343E-006, 8.0000000E+000, 1.2988540E+004, 4.6285714E+001, 7.2845055E-009, 5.8836973E-001
 1.9740590E+000,-2.4288074E-002, 9.2022983E-006, 8.0000000E+000, 1.3019254E+004, 4.6125000E+001, 7.5074943E-009, 5.8666949E-001
 1.9760902E+000,-5.2235692E-002, 8.4483120E-006, 8.7500000E+000, 1.3052075E+004, 4.4375000E+001, 7.8436302E-009, 5.7631680E-001
 1.9781214E+000,-7.5763854E-002, 8.8951657E-006, 9.0000000E+000, 1.3084514E+004, 4.4000000E+001, 7.2420311E-009, 5.7166722E-001
 1.9801526E+000,-9.2844062E-002, 8.9439445E-006, 9.0000000E+000, 1.3119625E+004, 4.3750000E+001, 5.6851697E-009, 5.6647518E-001
 1.9821838E+000,-1.0302752E-001, 8.8167313E-006, 7.8750000E+000, 1.3155167E+004, 4.4000000E+001, 7.0004814E-009, 5.7174751E-001
 1.9842150E+000,-1.0729900E-001, 8.3005385E-006, 6.1250000E+000, 1.3185573E+004, 4.5625000E+001, 7.0834274E-009, 5.8477900E-001
 1.9862462E+000,-1.0730600E-001, 8.4278760E-006, 4.7500000E+000, 1.3210152E+004, 4.6250000E+001, 6.6000556E-009, 5.8706372E-001
 1.9880235E+000,-1.0498262E-001, 8.1733482E-006, 4.7142857E+000, 1.3229184E+004, 4.6428571E+001, 5.4951261E-009, 5.8509387E-001
 1.9900547E+000,-1.0159742E-001, 8.3730568E-006, 6.7500000E+000, 1.3253060E+004, 4.6125000E+001, 6.6234521E-009, 5.8665599E-001
 1.9920858E+000,-9.7836827E-002, 9.7770170E-006, 7.0000000E+000, 1.3283479E+004, 4.4625000E+001, 8.8005004E-009, 5.7771726E-001
 1.9941170E+000,-9.4590006E-002, 8.6937772E-006, 7.6250000E+000, 1.3315645E+004, 4.4250000E+001, 7.3058171E-009, 5.7404842E-001
 1.9961482E+000,-9.2285196E-002, 8.8507957E-006, 8.0000000E+000, 1.3348082E+004, 4.4000000E+001, 8.1923849E-009, 5.7378252E-001
 1.9981794E+000,-9.1178956E-002, 9.0522017E-006, 8.0000000E+000, 1.3380514E+004, 4.4250000E+001, 7.2418683E-009, 5.7302497E-001
 2.0000000E+000,-9.1340660E-002, 8.4285279E-006, 7.8572861E+000, 1.3411310E+004, 4.4071357E+001, 6.3804901E-009, 5.7037070E-001
