s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","scarc-iter","scarc-res","scarc-rate"
 1.0262738E+000, 2.3621461E-002, 1.3485731E-005, 1.0000000E+000, 1.3667951E+003, 6.1000000E+001, 6.4847731E-009, 6.4624102E-001
 1.0283320E+000, 2.3554691E-002, 1.2885898E-005, 1.0000000E+000, 1.3721366E+003, 6.1000000E+001, 6.3971310E-009, 6.4593653E-001
 1.0303902E+000, 2.3487189E-002, 1.2990848E-005, 1.0000000E+000, 1.3774612E+003, 6.1000000E+001, 6.3141570E-009, 6.4562353E-001
 1.0320367E+000, 2.3425746E-002, 1.2834563E-005, 1.0000000E+000, 1.3820165E+003, 6.1000000E+001, 6.2539738E-009, 6.4536429E-001
 1.0340949E+000, 2.3363542E-002, 1.2780428E-005, 1.0000000E+000, 1.3866907E+003, 6.1000000E+001, 6.2190588E-009, 6.4514279E-001
 1.0361531E+000, 2.3293510E-002, 1.2663920E-005, 1.0000000E+000, 1.3918219E+003, 6.1000000E+001, 6.2021039E-009, 6.4493091E-001
 1.0382112E+000, 2.3222437E-002, 1.2550650E-005, 1.0000000E+000, 1.3973086E+003, 6.1000000E+001, 6.1952842E-009, 6.4473313E-001
 1.0402694E+000, 2.3150278E-002, 1.2429339E-005, 1.0000000E+000, 1.4023048E+003, 6.1000000E+001, 6.1889515E-009, 6.4453341E-001
 1.0423276E+000, 2.3077012E-002, 1.2301956E-005, 1.0000000E+000, 1.4070528E+003, 6.1000000E+001, 6.1851408E-009, 6.4433556E-001
 1.0443858E+000, 2.3002644E-002, 1.2165693E-005, 1.0000000E+000, 1.4121475E+003, 6.1000000E+001, 6.1161020E-009, 6.4402352E-001
 1.0460323E+000, 2.2934818E-002, 1.2036335E-005, 1.0000000E+000, 1.4168411E+003, 6.1000000E+001, 6.0355266E-009, 6.4370788E-001
 1.0480905E+000, 2.2866153E-002, 1.1901481E-005, 1.0000000E+000, 1.4208270E+003, 6.1000000E+001, 5.9473762E-009, 6.4337535E-001
 1.0501487E+000, 2.2789023E-002, 1.1745973E-005, 1.0000000E+000, 1.4256599E+003, 6.1000000E+001, 5.8204043E-009, 6.4294921E-001
 1.0522069E+000, 2.2711139E-002, 1.1650476E-005, 1.0000000E+000, 1.4304703E+003, 6.1000000E+001, 5.6702453E-009, 6.4247328E-001
 1.0542650E+000, 2.2632690E-002, 1.1745068E-005, 1.0000000E+000, 1.4353763E+003, 6.1000000E+001, 5.4749492E-009, 6.4190207E-001
 1.0563232E+000, 2.2553905E-002, 1.1855552E-005, 1.0000000E+000, 1.4401987E+003, 6.1000000E+001, 5.3247592E-009, 6.4140479E-001
 1.0583814E+000, 2.2475055E-002, 1.1971340E-005, 1.0000000E+000, 1.4450246E+003, 6.1000000E+001, 5.0145731E-009, 6.4056672E-001
 1.0600279E+000, 2.2404278E-002, 1.2079299E-005, 1.0000000E+000, 1.4497782E+003, 6.1000000E+001, 4.8067480E-009, 6.3993570E-001
 1.0620861E+000, 2.2333950E-002, 1.2190101E-005, 1.0000000E+000, 1.4542886E+003, 6.1000000E+001, 4.6994415E-009, 6.3950817E-001
 1.0641443E+000, 2.2256615E-002, 1.2315310E-005, 1.0000000E+000, 1.4593350E+003, 6.1000000E+001, 4.5494416E-009, 6.3895070E-001
 1.0662025E+000, 2.2180481E-002, 1.2441593E-005, 1.0000000E+000, 1.4644194E+003, 6.1000000E+001, 4.5661282E-009, 6.3876637E-001
 1.0682607E+000, 2.2105894E-002, 1.2567689E-005, 1.0000000E+000, 1.4694858E+003, 6.1000000E+001, 5.0802896E-009, 6.3965949E-001
 1.0703188E+000, 2.2033181E-002, 1.2692302E-005, 1.0000000E+000, 1.4746049E+003, 6.1000000E+001, 5.5126253E-009, 6.4028645E-001
 1.0723770E+000, 2.1962628E-002, 1.2814068E-005, 1.0000000E+000, 1.4794007E+003, 6.1000000E+001, 5.8352900E-009, 6.4064600E-001
 1.0740236E+000, 2.1901136E-002, 1.2920079E-005, 1.0000000E+000, 1.4835583E+003, 6.1000000E+001, 6.0285009E-009, 6.4076758E-001
 1.0760818E+000, 2.1841791E-002, 1.3021250E-005, 1.0000000E+000, 1.4876292E+003, 6.1000000E+001, 6.1129365E-009, 6.4068567E-001
 1.0781399E+000, 2.1778328E-002, 1.3126863E-005, 1.0000000E+000, 1.4923970E+003, 6.1000000E+001, 6.0713209E-009, 6.4035206E-001
 1.0801981E+000, 2.1717537E-002, 1.3223694E-005, 1.0000000E+000, 1.4971645E+003, 6.1000000E+001, 5.8419142E-009, 6.3967546E-001
 1.0822563E+000, 2.1659352E-002, 1.3310177E-005, 1.0000000E+000, 1.5021745E+003, 6.1000000E+001, 5.1461004E-009, 6.3804440E-001
 1.0843145E+000, 2.1603615E-002, 1.3384726E-005, 1.0000000E+000, 1.5069099E+003, 6.1000000E+001, 4.0273766E-009, 6.3518963E-001
 1.0863727E+000, 2.1550066E-002, 1.3445756E-005, 1.0000000E+000, 1.5116865E+003, 6.1000000E+001, 5.3507564E-009, 6.3787370E-001
 1.0880192E+000, 2.1503428E-002, 1.3488087E-005, 1.0000000E+000, 1.5161432E+003, 6.1000000E+001, 5.5908014E-009, 6.3806123E-001
 1.0900774E+000, 2.1457980E-002, 1.3516618E-005, 1.0000000E+000, 1.5206278E+003, 6.1000000E+001, 5.6264168E-009, 6.3783649E-001
 1.0921356E+000, 2.1408295E-002, 1.3531693E-005, 1.0000000E+000, 1.5255389E+003, 6.1000000E+001, 6.2108895E-009, 6.3852669E-001
 1.0941937E+000, 2.1358813E-002, 1.3527626E-005, 1.0000000E+000, 1.5304676E+003, 6.1000000E+001, 7.5997382E-009, 6.4028872E-001
 1.0962519E+000, 2.1308677E-002, 1.3503094E-005, 1.0000000E+000, 1.5356732E+003, 6.1000000E+001, 9.1047670E-009, 6.4183341E-001
 1.0983101E+000, 2.1256861E-002, 1.3456885E-005, 1.0000000E+000, 1.5410365E+003, 6.2000000E+001, 3.3672054E-009, 6.3580693E-001
 1.1003683E+000, 2.1202153E-002, 1.3387924E-005, 1.0000000E+000, 1.5462363E+003, 6.2000000E+001, 3.6300234E-009, 6.3621117E-001
 1.1020148E+000, 2.1149381E-002, 1.3306011E-005, 1.0000000E+000, 1.5508368E+003, 6.2000000E+001, 3.8232780E-009, 6.3640651E-001
 1.1040730E+000, 2.1091846E-002, 1.3203642E-005, 1.0000000E+000, 1.5549749E+003, 6.2000000E+001, 3.9245550E-009, 6.3633048E-001
 1.1061312E+000, 2.1021160E-002, 1.3066644E-005, 1.0000000E+000, 1.5597384E+003, 6.2000000E+001, 3.7811025E-009, 6.3555468E-001
 1.1081894E+000, 2.0941617E-002, 1.2904332E-005, 1.0000000E+000, 1.5643623E+003, 6.2000000E+001, 2.9988430E-009, 6.3274944E-001
 1.1102475E+000, 2.0851536E-002, 1.2716485E-005, 1.0000000E+000, 1.5693329E+003, 6.2000000E+001, 2.9964315E-009, 6.3235327E-001
 1.1123057E+000, 2.0749355E-002, 1.2503102E-005, 1.0000000E+000, 1.5743488E+003, 6.2000000E+001, 3.7909887E-009, 6.3437762E-001
 1.1143639E+000, 2.0633721E-002, 1.2264420E-005, 1.0000000E+000, 1.5792133E+003, 6.1400000E+001, 6.7168476E-009, 6.3650983E-001
 1.1160104E+000, 2.0517498E-002, 1.2028736E-005, 1.0000000E+000, 1.5836660E+003, 6.1500000E+001, 6.4450534E-009, 6.3634178E-001
 1.1180686E+000, 2.0388560E-002, 1.1772756E-005, 1.0000000E+000, 1.5882348E+003, 6.2000000E+001, 4.7246014E-009, 6.3551173E-001
 1.1201268E+000, 2.0230925E-002, 1.1700852E-005, 1.0000000E+000, 1.5929569E+003, 6.2000000E+001, 4.7786661E-009, 6.3522583E-001
 1.1221850E+000, 2.0058083E-002, 1.2037710E-005, 1.0000000E+000, 1.5979003E+003, 6.2000000E+001, 4.4517798E-009, 6.3408652E-001
 1.1242432E+000, 1.9870744E-002, 1.2394779E-005, 1.0000000E+000, 1.6029279E+003, 6.2000000E+001, 3.0674525E-009, 6.2981468E-001
 1.1263013E+000, 1.9670141E-002, 1.2762930E-005, 1.0000000E+000, 1.6085513E+003, 6.2000000E+001, 3.7869504E-009, 6.3146419E-001
 1.1283595E+000, 1.9457981E-002, 1.3139105E-005, 1.0000000E+000, 1.6136123E+003, 6.2000000E+001, 5.9890784E-009, 6.3594646E-001
 1.1300061E+000, 1.9258969E-002, 1.3481761E-005, 1.0000000E+000, 1.6181836E+003, 6.2000000E+001, 7.0716337E-009, 6.3733637E-001
 1.1320643E+000, 1.9053659E-002, 1.3825685E-005, 1.0000000E+000, 1.6225146E+003, 6.2000000E+001, 7.7428901E-009, 6.3793694E-001
 1.1341224E+000, 1.8820406E-002, 1.4205895E-005, 1.0000000E+000, 1.6273932E+003, 6.2000000E+001, 8.2135270E-009, 6.3818256E-001
 1.1361806E+000, 1.8583199E-002, 1.4580268E-005, 1.0000000E+000, 1.6322352E+003, 6.2000000E+001, 8.1300722E-009, 6.3771961E-001
 1.1382388E+000, 1.8342705E-002, 1.4944650E-005, 1.0000000E+000, 1.6371739E+003, 6.2000000E+001, 8.0473959E-009, 6.3726249E-001
 1.1402970E+000, 1.8098032E-002, 1.5294716E-005, 1.0000000E+000, 1.6419788E+003, 6.2000000E+001, 8.2078328E-009, 6.3711649E-001
 1.1423552E+000, 1.7846143E-002, 1.5625999E-005, 1.0000000E+000, 1.6467791E+003, 6.2000000E+001, 8.8887796E-009, 6.3758197E-001
 1.1440017E+000, 1.7609000E-002, 1.5904721E-005, 1.0000000E+000, 1.6512780E+003, 6.3500000E+001, 4.8733812E-009, 6.3665904E-001
 1.1460599E+000, 1.7355007E-002, 1.6160293E-005, 1.0000000E+000, 1.6556878E+003, 6.2000000E+001, 9.6242051E-009, 6.3778085E-001
 1.1481181E+000, 1.7045080E-002, 1.6414356E-005, 1.0000000E+000, 1.6607076E+003, 6.2000000E+001, 9.6829902E-009, 6.3749106E-001
 1.1501762E+000, 1.6694921E-002, 1.6631871E-005, 1.0000000E+000, 1.6661140E+003, 6.3200000E+001, 6.2632296E-009, 6.3706845E-001
 1.1522344E+000, 1.6294557E-002, 1.6808092E-005, 1.0000000E+000, 1.6713556E+003, 6.4000000E+001, 3.8281336E-009, 6.3651560E-001
 1.1542926E+000, 1.5837915E-002, 1.6938312E-005, 1.0000000E+000, 1.6762957E+003, 6.4000000E+001, 3.8113540E-009, 6.3610989E-001
 1.1563508E+000, 1.5324778E-002, 1.7017901E-005, 1.0000000E+000, 1.6813356E+003, 6.4000000E+001, 3.8286639E-009, 6.3578465E-001
 1.1584090E+000, 1.4759466E-002, 1.7042346E-005, 1.0000000E+000, 1.6865439E+003, 6.4000000E+001, 3.8072648E-009, 6.3535043E-001
 1.1600555E+000, 1.4209206E-002, 1.7014554E-005, 1.0000000E+000, 1.6911213E+003, 6.4000000E+001, 3.8360844E-009, 6.3507640E-001
 1.1621137E+000, 1.3611277E-002, 1.6933663E-005, 1.0000000E+000, 1.6957080E+003, 6.2800000E+001, 7.4812439E-009, 6.3508999E-001
 1.1641719E+000, 1.2870546E-002, 1.6781347E-005, 1.0000000E+000, 1.7006810E+003, 6.2000000E+001, 8.9335697E-009, 6.3365270E-001
 1.1662300E+000, 1.2006100E-002, 1.6558760E-005, 1.0000000E+000, 1.7052910E+003, 6.2000000E+001, 8.2931886E-009, 6.3247941E-001
 1.1682882E+000, 1.0968298E-002, 1.6262741E-005, 1.0000000E+000, 1.7101566E+003, 6.2000000E+001, 7.8441789E-009, 6.3147525E-001
 1.1703464E+000, 9.7176628E-003, 1.5890605E-005, 1.0000000E+000, 1.7151443E+003, 6.2000000E+001, 8.5922128E-009, 6.3194927E-001
 1.1724046E+000, 8.2325978E-003, 1.5440215E-005, 1.0000000E+000, 1.7200795E+003, 6.2800000E+001, 7.7031178E-009, 6.3406385E-001
 1.1740511E+000, 6.6926194E-003, 1.4967897E-005, 1.0000000E+000, 1.7250973E+003, 6.3000000E+001, 8.5708741E-009, 6.3573508E-001
 1.1761093E+000, 4.9469982E-003, 1.4427898E-005, 1.0000000E+000, 1.7297353E+003, 6.5000000E+001, 3.6018452E-009, 6.3574583E-001
 1.1781675E+000, 2.7765890E-003, 1.3752529E-005, 1.0000000E+000, 1.7348806E+003, 6.4200000E+001, 7.8017495E-009, 6.3894904E-001
 1.1802257E+000, 3.5663268E-004, 1.2996936E-005, 1.0000000E+000, 1.7395642E+003, 6.4000000E+001, 9.3615887E-009, 6.3991379E-001
 1.1822839E+000,-2.3106958E-003, 1.2162455E-005, 1.0000000E+000, 1.7444293E+003, 6.4600000E+001, 7.2034584E-009, 6.3939234E-001
 1.1843420E+000,-5.2123184E-003, 1.1251255E-005, 1.0000000E+000, 1.7495217E+003, 6.5000000E+001, 6.8798781E-009, 6.4048497E-001
 1.1864002E+000,-8.3183963E-003, 1.0266354E-005, 1.0000000E+000, 1.7546099E+003, 6.5000000E+001, 7.8299953E-009, 6.4138652E-001
 1.1880468E+000,-1.1246343E-002, 1.0159336E-005, 1.0000000E+000, 1.7592738E+003, 6.5250000E+001, 9.0932685E-009, 6.4359629E-001
 1.1901049E+000,-1.4252061E-002, 1.1609567E-005, 1.0000000E+000, 1.7640974E+003, 6.5200000E+001, 9.5623391E-009, 6.4358164E-001
 1.1921631E+000,-1.7603820E-002, 1.3279537E-005, 1.0000000E+000, 1.7696941E+003, 6.5200000E+001, 8.7503245E-009, 6.4234944E-001
 1.1942213E+000,-2.0882295E-002, 1.5000255E-005, 1.0000000E+000, 1.7748191E+003, 6.5000000E+001, 6.5210184E-009, 6.3814310E-001
 1.1962795E+000,-2.4001901E-002, 1.6756798E-005, 1.0000000E+000, 1.7799809E+003, 6.5000000E+001, 3.5604982E-009, 6.3188870E-001
 1.1983377E+000,-2.6896836E-002, 1.8531706E-005, 1.0000000E+000, 1.7851102E+003, 6.5000000E+001, 7.0499024E-009, 6.3794347E-001
 1.2003958E+000,-2.9534393E-002, 2.0304784E-005, 1.0000000E+000, 1.7899124E+003, 6.5400000E+001, 6.2572358E-009, 6.3693970E-001
 1.2020424E+000,-3.1697249E-002, 2.1880680E-005, 1.0000000E+000, 1.7945997E+003, 6.6500000E+001, 3.8392303E-009, 6.3640341E-001
 1.2041006E+000,-3.3686186E-002, 2.3416043E-005, 1.0000000E+000, 1.7992790E+003, 6.5800000E+001, 5.1948787E-009, 6.3562594E-001
 1.2061587E+000,-3.5774656E-002, 2.5051347E-005, 1.0000000E+000, 1.8040681E+003, 6.7000000E+001, 2.1572353E-009, 6.3413959E-001
 1.2082169E+000,-3.7838264E-002, 2.6580621E-005, 1.0000000E+000, 1.8093269E+003, 6.7000000E+001, 2.4984347E-009, 6.3509372E-001
 1.2102751E+000,-4.0022136E-002, 2.7968952E-005, 1.0000000E+000, 1.8144708E+003, 6.7000000E+001, 2.6255557E-009, 6.3512429E-001
 1.2123333E+000,-4.2518572E-002, 2.9178443E-005, 1.0000000E+000, 1.8197215E+003, 6.7000000E+001, 2.2389875E-009, 6.3314589E-001
 1.2143915E+000,-4.5551264E-002, 3.0168482E-005, 1.0000000E+000, 1.8249610E+003, 6.7000000E+001, 2.0699926E-009, 6.3194678E-001
 1.2160380E+000,-4.8869282E-002, 3.0840972E-005, 1.0000000E+000, 1.8297179E+003, 6.6750000E+001, 4.0574603E-009, 6.3446772E-001
 1.2180962E+000,-5.2785953E-002, 3.1259295E-005, 1.0000000E+000, 1.8350475E+003, 6.7000000E+001, 2.1769463E-009, 6.3164686E-001
 1.2201544E+000,-5.7675684E-002, 3.1676666E-005, 1.0000000E+000, 1.8409948E+003, 6.7000000E+001, 1.8195522E-009, 6.2959193E-001
 1.2222125E+000,-6.3006521E-002, 3.2971952E-005, 1.0000000E+000, 1.8465647E+003, 6.7000000E+001, 2.1194576E-009, 6.3067137E-001
 1.2242707E+000,-6.8749424E-002, 3.4219485E-005, 1.0000000E+000, 1.8519091E+003, 6.5800000E+001, 7.2252862E-009, 6.3569798E-001
 1.2263289E+000,-7.4942920E-002, 3.5245083E-005, 1.0000000E+000, 1.8583592E+003, 6.5000000E+001, 4.6998689E-009, 6.2886330E-001
 1.2283871E+000,-8.1607949E-002, 3.5987827E-005, 1.0000000E+000, 1.8633287E+003, 6.5400000E+001, 5.6015531E-009, 6.3107417E-001
 1.2300336E+000,-8.7966825E-002, 3.6365610E-005, 1.0000000E+000, 1.8688239E+003, 6.5750000E+001, 5.7249001E-009, 6.3132814E-001
 1.2320918E+000,-9.4570609E-002, 3.6396884E-005, 1.0000000E+000, 1.8741313E+003, 6.6000000E+001, 4.2966759E-009, 6.2998784E-001
 1.2341500E+000,-1.0199677E-001, 3.5984629E-005, 1.0000000E+000, 1.8800937E+003, 6.7000000E+001, 2.3624901E-009, 6.3045381E-001
 1.2362082E+000,-1.0932234E-001, 3.5031461E-005, 1.0000000E+000, 1.8858054E+003, 6.7000000E+001, 2.3744783E-009, 6.3030724E-001
 1.2381837E+000,-1.1630350E-001, 2.9921785E-005, 1.0000000E+000, 1.8910391E+003, 6.7000000E+001, 2.6479789E-009, 6.3147967E-001
 1.2400354E+000,-1.2248488E-001, 2.6264514E-005, 1.0000000E+000, 1.8965641E+003, 6.7000000E+001, 2.6271963E-009, 6.3183098E-001
 1.2422574E+000,-1.2797325E-001, 2.4557664E-005, 1.0000000E+000, 1.9026364E+003, 6.7000000E+001, 2.3574024E-009, 6.3052294E-001
 1.2441091E+000,-1.3226808E-001, 2.3459868E-005, 1.0000000E+000, 1.9078200E+003, 6.7000000E+001, 2.6834003E-009, 6.3143815E-001
 1.2463311E+000,-1.3501227E-001, 2.2059334E-005, 1.0000000E+000, 1.9142479E+003, 6.7000000E+001, 3.0814763E-009, 6.3244229E-001
 1.2481827E+000,-1.3612456E-001, 2.0653677E-005, 1.0000000E+000, 1.9213445E+003, 6.7000000E+001, 3.7064521E-009, 6.3390729E-001
 1.2500344E+000,-1.3560569E-001, 2.4176984E-005, 1.0000000E+000, 1.9273063E+003, 6.7000000E+001, 3.5805875E-009, 6.3331830E-001
 1.2522564E+000,-1.3342902E-001, 2.9719971E-005, 1.0000000E+000, 1.9333465E+003, 6.7000000E+001, 3.7719775E-009, 6.3359886E-001
 1.2541080E+000,-1.2984637E-001, 3.5451255E-005, 1.0000000E+000, 1.9395170E+003, 6.7000000E+001, 3.6821674E-009, 6.3309149E-001
 1.2563300E+000,-1.2512554E-001, 4.1236451E-005, 1.0000000E+000, 1.9458924E+003, 6.7000000E+001, 3.4786142E-009, 6.3247128E-001
 1.2581817E+000,-1.1977456E-001, 4.6917667E-005, 1.0000000E+000, 1.9518938E+003, 6.7000000E+001, 4.0358305E-009, 6.3391978E-001
 1.2600334E+000,-1.1477847E-001, 5.1848369E-005, 1.0000000E+000, 1.9574967E+003, 6.7000000E+001, 3.8150158E-009, 6.3338768E-001
 1.2622554E+000,-1.0965057E-001, 5.6859935E-005, 1.0000000E+000, 1.9635878E+003, 6.7000000E+001, 4.0931004E-009, 6.3414901E-001
 1.2641070E+000,-1.0532071E-001, 6.1333900E-005, 1.0000000E+000, 1.9696951E+003, 6.7000000E+001, 4.0426619E-009, 6.3411763E-001
 1.2663290E+000,-1.0220852E-001, 6.5140514E-005, 1.0000000E+000, 1.9758989E+003, 6.6666667E+001, 4.6726085E-009, 6.3330426E-001
 1.2681807E+000,-1.0047541E-001, 6.8284124E-005, 1.0000000E+000, 1.9819658E+003, 6.5000000E+001, 5.9690629E-009, 6.2903401E-001
 1.2700324E+000,-1.0024394E-001, 7.0560927E-005, 1.0000000E+000, 1.9872393E+003, 6.5000000E+001, 4.7383663E-009, 6.2675782E-001
 1.2722543E+000,-1.0143267E-001, 7.2497767E-005, 1.0000000E+000, 1.9931498E+003, 6.6666667E+001, 3.3706820E-009, 6.2982120E-001
 1.2741060E+000,-1.0394280E-001, 7.4150622E-005, 1.0000000E+000, 1.9990567E+003, 6.7000000E+001, 2.4068535E-009, 6.2880901E-001
 1.2763280E+000,-1.0771637E-001, 7.9728335E-005, 1.0000000E+000, 2.0055514E+003, 6.7000000E+001, 2.6972993E-009, 6.2957884E-001
 1.2781797E+000,-1.1254969E-001, 8.4572947E-005, 1.0000000E+000, 2.0115538E+003, 6.6600000E+001, 3.5848726E-009, 6.3019948E-001
 1.2800313E+000,-1.1772201E-001, 8.5109947E-005, 1.0000000E+000, 2.0174767E+003, 6.6600000E+001, 3.1912618E-009, 6.2863286E-001
 1.2822533E+000,-1.2393817E-001, 7.9903588E-005, 1.0000000E+000, 2.0235901E+003, 6.7000000E+001, 4.0798632E-009, 6.3260552E-001
 1.2841050E+000,-1.3034919E-001, 7.2016280E-005, 1.0000000E+000, 2.0297684E+003, 6.7000000E+001, 4.7131598E-009, 6.3372636E-001
 1.2863270E+000,-1.3668306E-001, 6.8178037E-005, 1.0000000E+000, 2.0359943E+003, 6.7000000E+001, 4.6970777E-009, 6.3348800E-001
 1.2881786E+000,-1.4273417E-001, 6.2323999E-005, 1.0000000E+000, 2.0420869E+003, 6.7000000E+001, 4.5764462E-009, 6.3310366E-001
 1.2900303E+000,-1.4777581E-001, 5.3751216E-005, 1.0000000E+000, 2.0476366E+003, 6.7000000E+001, 4.1691135E-009, 6.3219488E-001
 1.2922523E+000,-1.5252053E-001, 5.2850053E-005, 1.0000000E+000, 2.0535457E+003, 6.6000000E+001, 5.2583851E-009, 6.2952355E-001
 1.2941040E+000,-1.5614148E-001, 7.3480791E-005, 1.0000000E+000, 2.0595752E+003, 6.7000000E+001, 4.1156488E-009, 6.3226378E-001
 1.2963260E+000,-1.5821660E-001, 1.0143414E-004, 1.0000000E+000, 2.0662861E+003, 6.6333333E+001, 6.3388739E-009, 6.3319748E-001
 1.2981776E+000,-1.5856853E-001, 1.3140963E-004, 1.0000000E+000, 2.0722223E+003, 6.5000000E+001, 5.9964013E-009, 6.2714980E-001
 1.3000293E+000,-1.5719281E-001, 1.5941838E-004, 1.0000000E+000, 2.0773636E+003, 6.5000000E+001, 3.7322616E-009, 6.2267912E-001
 1.3022513E+000,-1.5383363E-001, 1.8904086E-004, 1.0000000E+000, 2.0834863E+003, 6.5000000E+001, 2.6115285E-009, 6.1915061E-001
 1.3041030E+000,-1.4883163E-001, 2.1455862E-004, 1.0000000E+000, 2.0895508E+003, 6.5000000E+001, 2.9912721E-009, 6.2028748E-001
 1.3063249E+000,-1.4250954E-001, 2.3126367E-004, 1.0000000E+000, 2.0958049E+003, 6.5000000E+001, 4.8176717E-009, 6.2447503E-001
 1.3081766E+000,-1.3549369E-001, 2.3469409E-004, 1.0000000E+000, 2.1018420E+003, 6.5000000E+001, 8.1784453E-009, 6.2931283E-001
 1.3100283E+000,-1.2903122E-001, 2.2162661E-004, 1.0000000E+000, 2.1072491E+003, 6.6400000E+001, 6.6850929E-009, 6.3315425E-001
 1.3122503E+000,-1.2245379E-001, 1.8681053E-004, 1.0000000E+000, 2.1138670E+003, 6.7000000E+001, 5.9820837E-009, 6.3457200E-001
 1.3141019E+000,-1.1692216E-001, 1.5036290E-004, 1.0000000E+000, 2.1204410E+003, 6.7000000E+001, 5.6827872E-009, 6.3382381E-001
 1.3163239E+000,-1.1292147E-001, 1.4725069E-004, 1.0000000E+000, 2.1267258E+003, 6.5000000E+001, 6.6058033E-009, 6.2606861E-001
 1.3181756E+000,-1.1058967E-001, 1.7952636E-004, 1.0000000E+000, 2.1333319E+003, 6.5000000E+001, 6.6807335E-009, 6.2598285E-001
 1.3202475E+000,-1.0997426E-001, 1.5996946E-004, 1.0000000E+000, 2.1401018E+003, 6.7000000E+001, 4.5278031E-009, 6.3172567E-001
 1.3222444E+000,-1.1112694E-001, 1.1943741E-004, 1.0000000E+000, 2.1468584E+003, 6.6666667E+001, 5.4425484E-009, 6.3192130E-001
 1.3242412E+000,-1.1394719E-001, 9.7992399E-005, 1.0000000E+000, 2.1533274E+003, 6.6000000E+001, 5.7358147E-009, 6.2954207E-001
 1.3262381E+000,-1.1828042E-001, 1.3078705E-004, 1.0000000E+000, 2.1597640E+003, 6.7000000E+001, 4.6853666E-009, 6.3237666E-001
 1.3282349E+000,-1.2407142E-001, 2.0859948E-004, 1.0000000E+000, 2.1662855E+003, 6.6000000E+001, 6.0088362E-009, 6.3011481E-001
 1.3302318E+000,-1.3131669E-001, 2.0099450E-004, 1.0000000E+000, 2.1734020E+003, 6.5666667E+001, 8.9523650E-009, 6.3310745E-001
 1.3322287E+000,-1.4006174E-001, 1.1398120E-004, 1.0000000E+000, 2.1802171E+003, 6.5000000E+001, 9.5898872E-009, 6.3083605E-001
 1.3342255E+000,-1.5035734E-001, 1.0722946E-004, 1.0000000E+000, 2.1865157E+003, 6.5333333E+001, 7.3105361E-009, 6.2915355E-001
 1.3362224E+000,-1.6218712E-001, 1.9338069E-004, 1.0000000E+000, 2.1928440E+003, 6.7000000E+001, 4.9713234E-009, 6.3308169E-001
 1.3382192E+000,-1.7540579E-001, 2.0433965E-004, 1.0000000E+000, 2.1992169E+003, 6.7000000E+001, 4.7013404E-009, 6.3235382E-001
 1.3402161E+000,-1.8968298E-001, 1.5310362E-004, 1.0000000E+000, 2.2060582E+003, 6.7000000E+001, 4.8367539E-009, 6.3235261E-001
 1.3422130E+000,-2.0443069E-001, 1.7922828E-004, 1.0000000E+000, 2.2127507E+003, 6.6000000E+001, 5.2872879E-009, 6.2812061E-001
 1.3442098E+000,-2.1877975E-001, 2.1583557E-004, 1.0000000E+000, 2.2204281E+003, 6.5666667E+001, 5.4850849E-009, 6.2627504E-001
 1.3462067E+000,-2.3168847E-001, 1.9715095E-004, 1.0000000E+000, 2.2276093E+003, 6.7000000E+001, 4.6590571E-009, 6.3117107E-001
 1.3482035E+000,-2.4214292E-001, 2.0631955E-004, 1.0000000E+000, 2.2347230E+003, 6.7000000E+001, 5.2178637E-009, 6.3211749E-001
 1.3502004E+000,-2.4932727E-001, 2.1419132E-004, 1.0000000E+000, 2.2413711E+003, 6.7000000E+001, 4.8834066E-009, 6.3141490E-001
 1.3521973E+000,-2.5269305E-001, 2.1275319E-004, 1.0000000E+000, 2.2487325E+003, 6.7000000E+001, 5.1836376E-009, 6.3188570E-001
 1.3541941E+000,-2.5194663E-001, 2.1624799E-004, 1.0000000E+000, 2.2552614E+003, 6.7000000E+001, 5.1299256E-009, 6.3162616E-001
 1.3561910E+000,-2.4701780E-001, 2.6072201E-004, 1.0000000E+000, 2.2619935E+003, 6.7000000E+001, 5.8334891E-009, 6.3267048E-001
 1.3581878E+000,-2.3806283E-001, 3.3591125E-004, 1.0000000E+000, 2.2697843E+003, 6.6666667E+001, 7.6075240E-009, 6.3343604E-001
 1.3601847E+000,-2.2551709E-001, 4.2798790E-004, 1.0000000E+000, 2.2780421E+003, 6.7000000E+001, 7.3003416E-009, 6.3429237E-001
 1.3621816E+000,-2.1016185E-001, 4.7692001E-004, 1.0000000E+000, 2.2864553E+003, 6.7000000E+001, 7.3404441E-009, 6.3445628E-001
 1.3641443E+000,-1.9320186E-001, 3.7821878E-004, 1.0000000E+000, 2.2941670E+003, 6.7000000E+001, 5.0314279E-009, 6.3076755E-001
 1.3662348E+000,-1.7516961E-001, 2.7840356E-004, 1.0000000E+000, 2.3021670E+003, 6.7000000E+001, 3.8334970E-009, 6.2935194E-001
 1.3680267E+000,-1.5902225E-001, 2.0284122E-004, 1.0000000E+000, 2.3098335E+003, 6.7000000E+001, 4.7626011E-009, 6.3113690E-001
 1.3701172E+000,-1.4437506E-001, 2.2683974E-004, 1.0000000E+000, 2.3169345E+003, 6.7000000E+001, 4.7211520E-009, 6.3081778E-001
 1.3722078E+000,-1.3058836E-001, 2.2943914E-004, 1.0000000E+000, 2.3251475E+003, 6.7000000E+001, 5.3772649E-009, 6.3167028E-001
