s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","scarc-iter","scarc-res","scarc-rate"
 1.3702644E+000,-1.4412352E-001, 1.5860329E-017, 1.0000000E+000, 1.8782323E+004, 6.2000000E+001, 5.3810338E-009, 6.0907146E-001
 1.3720521E+000,-1.3125980E-001, 2.7755576E-017, 1.0000000E+000, 1.8850867E+004, 6.2000000E+001, 5.0505990E-009, 6.0801816E-001
 1.3741377E+000,-1.2033354E-001, 2.3790493E-017, 1.0000000E+000, 1.8920123E+004, 6.2000000E+001, 7.2326532E-009, 6.1130863E-001
 1.3762234E+000,-1.1066913E-001, 1.9825411E-017, 1.0000000E+000, 1.8993943E+004, 6.2000000E+001, 8.2593705E-009, 6.1235317E-001
 1.3780111E+000,-1.0363457E-001, 1.8503717E-017, 1.0000000E+000, 1.9060817E+004, 6.2000000E+001, 7.3579313E-009, 6.1104872E-001
 1.3800967E+000,-9.8529116E-002, 1.9825411E-017, 1.0000000E+000, 1.9128030E+004, 6.1714286E+001, 5.9472251E-009, 6.0752105E-001
 1.3821823E+000,-9.5161771E-002, 4.7580987E-017, 1.0000000E+000, 1.9199358E+004, 6.0857143E+001, 7.3227269E-009, 6.0532243E-001
 1.3842680E+000,-9.4203832E-002, 4.3615905E-017, 1.0000000E+000, 1.9273337E+004, 6.2000000E+001, 8.1450899E-009, 6.1247552E-001
 1.3860557E+000,-9.5668044E-002, 4.6259293E-017, 1.0000000E+000, 1.9341963E+004, 6.2000000E+001, 7.9944110E-009, 6.1252408E-001
 1.3881413E+000,-9.9699793E-002, 9.5161974E-017, 1.0000000E+000, 1.9395394E+004, 6.2000000E+001, 7.9179959E-009, 6.1258767E-001
 1.3902269E+000,-1.0693853E-001, 3.9650822E-017, 1.0000000E+000, 1.9456733E+004, 6.2000000E+001, 7.1175229E-009, 6.1155739E-001
 1.3920146E+000,-1.1632057E-001, 4.6259293E-017, 1.0000000E+000, 1.9519704E+004, 6.2000000E+001, 7.4726444E-009, 6.1192319E-001
 1.3941003E+000,-1.2809523E-001, 5.5511151E-017, 1.0000000E+000, 1.9579888E+004, 6.1714286E+001, 6.3982785E-009, 6.0878362E-001
 1.3961859E+000,-1.4270132E-001, 2.7755576E-017, 1.0000000E+000, 1.9648344E+004, 6.2000000E+001, 6.9375900E-009, 6.1067114E-001
 1.3982715E+000,-1.5823811E-001, 2.7755576E-017, 1.0000000E+000, 1.9716330E+004, 6.2000000E+001, 7.0391017E-009, 6.1017612E-001
 1.4000592E+000,-1.7226447E-001, 2.5442611E-017, 1.0000000E+000, 1.9779155E+004, 6.2000000E+001, 9.3039149E-009, 6.1259853E-001
 1.4021449E+000,-1.8459754E-001, 5.7493692E-017, 1.0000000E+000, 1.9834622E+004, 6.2142857E+001, 6.3897014E-009, 6.0778587E-001
 1.4042305E+000,-1.9483627E-001, 6.3441316E-017, 1.0000000E+000, 1.9881045E+004, 6.2714286E+001, 2.2077887E-009, 5.9959296E-001
 1.4060182E+000,-2.0070616E-001, 1.0408341E-017, 1.0000000E+000, 1.9925699E+004, 6.2666667E+001, 3.9362476E-009, 6.0207082E-001
 1.4081038E+000,-2.0239075E-001, 1.1895247E-017, 1.0000000E+000, 1.9977741E+004, 6.2000000E+001, 6.0187022E-009, 6.0383201E-001
 1.4100689E+000,-1.9950536E-001, 6.6433183E-017, 1.0000000E+000, 2.0035106E+004, 6.2000000E+001, 7.8505756E-009, 6.1093026E-001
 1.4122113E+000,-1.9141642E-001, 5.8980598E-017, 1.0000000E+000, 2.0091208E+004, 6.1750000E+001, 8.7813818E-009, 6.1075715E-001
 1.4140859E+000,-1.7878403E-001, 5.5511151E-017, 1.0000000E+000, 2.0144273E+004, 6.2428571E+001, 3.8937986E-009, 6.0268827E-001
 1.4162284E+000,-1.6153065E-001, 4.1633363E-017, 1.0000000E+000, 2.0198584E+004, 6.2875000E+001, 2.4468593E-009, 6.0195151E-001
 1.4181030E+000,-1.4028709E-001, 8.3266727E-017, 1.0000000E+000, 2.0256256E+004, 6.2142857E+001, 3.8600564E-009, 6.0086862E-001
 1.4202454E+000,-1.1556104E-001, 5.8980598E-017, 1.0000000E+000, 2.0316835E+004, 6.3000000E+001, 2.0872642E-009, 6.0244356E-001
 1.4221201E+000,-8.8458071E-002, 2.3790493E-017, 1.0000000E+000, 2.0376788E+004, 6.2857143E+001, 3.0044422E-009, 6.0306241E-001
 1.4242625E+000,-6.0235104E-002, 0.0000000E+000, 1.0000000E+000, 2.0443232E+004, 6.2000000E+001, 6.6389601E-009, 6.0894555E-001
 1.4261371E+000,-3.2464244E-002, 3.1720658E-017, 1.0000000E+000, 2.0509431E+004, 6.2000000E+001, 7.3056517E-009, 6.1001902E-001
 1.4280117E+000,-8.2118965E-003, 2.5773035E-017, 1.0000000E+000, 2.0568981E+004, 6.2000000E+001, 5.3720505E-009, 6.0709934E-001
 1.4301542E+000, 1.5161896E-002, 3.4694470E-017, 1.0000000E+000, 2.0638202E+004, 6.2000000E+001, 4.6599835E-009, 6.0551352E-001
 1.4320288E+000, 3.5788441E-002, 3.1720658E-017, 1.0000000E+000, 2.0711364E+004, 6.2000000E+001, 3.6898083E-009, 6.0310132E-001
 1.4341712E+000, 5.3871600E-002, 3.4694470E-017, 1.0000000E+000, 2.0786674E+004, 6.2000000E+001, 3.3018128E-009, 6.0193372E-001
 1.4360458E+000, 6.9919026E-002, 4.7580987E-017, 1.0000000E+000, 2.0867558E+004, 6.1000000E+001, 5.7169602E-009, 6.0077785E-001
 1.4381883E+000, 8.3968854E-002, 2.7755576E-017, 1.0000000E+000, 2.0927191E+004, 6.0625000E+001, 7.0749790E-009, 6.0207577E-001
 1.4400629E+000, 9.5645547E-002, 3.1720658E-017, 1.0000000E+000, 2.0976535E+004, 6.0285714E+001, 5.2928886E-009, 5.9662777E-001
 1.4422053E+000, 1.0467395E-001, 3.8163916E-017, 1.0000000E+000, 2.1029531E+004, 6.1250000E+001, 6.5707912E-009, 6.0424833E-001
 1.4440799E+000, 1.0984691E-001, 3.5685740E-017, 1.0000000E+000, 2.1074252E+004, 6.2000000E+001, 3.5702111E-009, 6.0286357E-001
 1.4462224E+000, 1.1054298E-001, 3.8163916E-017, 1.0000000E+000, 2.1120546E+004, 6.2000000E+001, 4.2693754E-009, 6.0474178E-001
 1.4480970E+000, 1.0665215E-001, 1.9825411E-017, 1.0000000E+000, 2.1170754E+004, 6.2000000E+001, 4.9839071E-009, 6.0606268E-001
 1.4502394E+000, 9.8128889E-002, 1.1102230E-016, 1.0000000E+000, 2.1221626E+004, 6.2000000E+001, 7.6121463E-009, 6.1078911E-001
 1.4521141E+000, 8.5466164E-002, 6.7406398E-017, 1.0000000E+000, 2.1272722E+004, 6.2000000E+001, 8.1614809E-009, 6.1176770E-001
 1.4542565E+000, 6.8774609E-002, 2.1684043E-017, 1.0000000E+000, 2.1322761E+004, 6.1750000E+001, 8.5183607E-009, 6.1113106E-001
 1.4561311E+000, 4.8275136E-002, 4.8076622E-017, 1.0000000E+000, 2.1379238E+004, 6.2571429E+001, 2.6804448E-009, 6.0169896E-001
 1.4580057E+000, 2.5705927E-002, 7.1371480E-017, 1.0000000E+000, 2.1442327E+004, 6.3000000E+001, 1.5965359E-009, 6.0079974E-001
 1.4601482E+000,-1.4905899E-003, 5.7245875E-017, 1.0000000E+000, 2.1513704E+004, 6.3000000E+001, 1.7440151E-009, 6.0152585E-001
 1.4620228E+000,-3.0459759E-002, 7.1371480E-017, 1.0000000E+000, 2.1582934E+004, 6.3000000E+001, 1.5113697E-009, 6.0000974E-001
 1.4641652E+000,-5.9688622E-002, 8.5868812E-017, 1.0000000E+000, 2.1654955E+004, 6.3000000E+001, 2.1395988E-009, 6.0336585E-001
 1.4660398E+000,-8.7701243E-002, 6.3689133E-017, 1.0000000E+000, 2.1729134E+004, 6.2428571E+001, 3.0421027E-009, 6.0338680E-001
 1.4681823E+000,-1.1301577E-001, 8.6953014E-017, 1.0000000E+000, 2.1800667E+004, 6.2500000E+001, 2.7824375E-009, 6.0246010E-001
 1.4700569E+000,-1.3451027E-001, 9.5161974E-017, 1.0000000E+000, 2.1857405E+004, 6.3000000E+001, 1.4123855E-009, 5.9993305E-001
 1.4721993E+000,-1.5098402E-001, 1.1102230E-016, 1.0000000E+000, 2.1920277E+004, 6.2625000E+001, 3.8653439E-009, 6.0431154E-001
 1.4740739E+000,-1.6202863E-001, 1.0309214E-016, 1.0000000E+000, 2.1962809E+004, 6.2428571E+001, 5.2738423E-009, 6.0676823E-001
 1.4762164E+000,-1.6713761E-001, 2.9490299E-017, 1.0000000E+000, 2.2004919E+004, 6.2250000E+001, 5.3000580E-009, 6.0713318E-001
 1.4780910E+000,-1.6665497E-001, 2.7755576E-017, 1.0000000E+000, 2.2046265E+004, 6.2000000E+001, 5.6354541E-009, 6.0848115E-001
 1.4802334E+000,-1.6075866E-001, 4.8572257E-017, 1.0000000E+000, 2.2090704E+004, 6.1875000E+001, 4.2920694E-009, 6.0465747E-001
 1.4821081E+000,-1.5043109E-001, 4.7580987E-017, 1.0000000E+000, 2.2146919E+004, 6.2000000E+001, 4.0437688E-009, 6.0477734E-001
 1.4842505E+000,-1.3658303E-001, 4.8572257E-017, 1.0000000E+000, 2.2222403E+004, 6.2000000E+001, 3.9087083E-009, 6.0422637E-001
 1.4861251E+000,-1.2060258E-001, 5.5511151E-017, 1.0000000E+000, 2.2292608E+004, 6.1571429E+001, 4.7482156E-009, 6.0311924E-001
 1.4882675E+000,-1.0371569E-001, 4.8572257E-017, 1.0000000E+000, 2.2362393E+004, 6.0875000E+001, 4.8527756E-009, 5.9966717E-001
 1.4901422E+000,-8.7205446E-002, 5.5511151E-017, 1.0000000E+000, 2.2431900E+004, 6.2000000E+001, 3.5322530E-009, 6.0310864E-001
 1.4920168E+000,-7.3113840E-002, 5.5511151E-017, 1.0000000E+000, 2.2497401E+004, 6.0285714E+001, 5.2492571E-009, 5.9797909E-001
 1.4941592E+000,-6.0036258E-002, 5.2041704E-017, 1.0000000E+000, 2.2563638E+004, 6.0750000E+001, 5.0669921E-009, 6.0022008E-001
 1.4960338E+000,-4.9054463E-002, 4.7580987E-017, 1.0000000E+000, 2.2633815E+004, 6.2000000E+001, 4.2272536E-009, 6.0512612E-001
 1.4981763E+000,-4.0041660E-002, 5.5511151E-017, 1.0000000E+000, 2.2707052E+004, 6.2000000E+001, 6.7142204E-009, 6.0942790E-001
 1.5000509E+000,-3.2675683E-002, 4.9563528E-017, 1.0000000E+000, 2.2775331E+004, 6.2428571E+001, 6.1096706E-009, 6.0661895E-001
 1.5021933E+000,-2.6927041E-002, 5.5511151E-017, 1.0000000E+000, 2.2842171E+004, 6.2375000E+001, 5.4275148E-009, 6.0569245E-001
 1.5040679E+000,-2.2819471E-002, 6.3441316E-017, 1.0000000E+000, 2.2911206E+004, 6.3000000E+001, 1.8388957E-009, 6.0171499E-001
 1.5062104E+000,-2.0708098E-002, 6.9388939E-017, 1.0000000E+000, 2.2981254E+004, 6.3000000E+001, 2.4235027E-009, 6.0417357E-001
 1.5080850E+000,-2.0868856E-002, 6.7406398E-017, 1.0000000E+000, 2.3053249E+004, 6.3000000E+001, 2.4457248E-009, 6.0385343E-001
 1.5102274E+000,-2.3808494E-002, 1.0234869E-016, 1.0000000E+000, 2.3128019E+004, 6.3000000E+001, 2.3876854E-009, 6.0313501E-001
 1.5121020E+000,-2.9750932E-002, 5.9476233E-017, 1.0000000E+000, 2.3203440E+004, 6.2714286E+001, 3.5191198E-009, 6.0425490E-001
 1.5142445E+000,-3.9098761E-002, 9.1940344E-017, 1.0000000E+000, 2.3274500E+004, 6.2500000E+001, 3.5061131E-009, 6.0223726E-001
 1.5161191E+000,-5.1860780E-002, 1.1102230E-016, 1.0000000E+000, 2.3344744E+004, 6.2428571E+001, 4.6471280E-009, 6.0309575E-001
 1.5182615E+000,-6.8168071E-002, 1.0408341E-016, 1.0000000E+000, 2.3417174E+004, 6.2500000E+001, 5.2982428E-009, 6.0396401E-001
 1.5201094E+000,-8.7362458E-002, 8.6886961E-017, 1.0000000E+000, 2.3489464E+004, 6.2000000E+001, 7.8777601E-009, 6.1035736E-001
 1.5220375E+000,-1.0780382E-001, 1.0408341E-016, 1.0000000E+000, 2.3560560E+004, 6.2000000E+001, 6.1882881E-009, 6.0890591E-001
 1.5242067E+000,-1.3001657E-001, 9.8686491E-017, 1.0000000E+000, 2.3647114E+004, 6.2000000E+001, 5.3816672E-009, 6.0743521E-001
 1.5261348E+000,-1.5129813E-001, 7.6327833E-017, 1.0000000E+000, 2.3732503E+004, 6.2000000E+001, 5.8729512E-009, 6.0820469E-001
 1.5280630E+000,-1.6901982E-001, 8.3266727E-017, 1.0000000E+000, 2.3806581E+004, 6.2000000E+001, 4.7626203E-009, 6.0578645E-001
 1.5302322E+000,-1.8387726E-001, 9.2518585E-017, 1.0000000E+000, 2.3887827E+004, 6.2000000E+001, 3.7080610E-009, 6.0319510E-001
 1.5321603E+000,-1.9354816E-001, 6.9388939E-017, 1.0000000E+000, 2.3966626E+004, 6.1500000E+001, 5.0552754E-009, 6.0355968E-001
 1.5340885E+000,-1.9710634E-001, 1.0408341E-016, 1.0000000E+000, 2.4041381E+004, 6.2000000E+001, 4.9596194E-009, 6.0644876E-001
 1.5360166E+000,-1.9528196E-001, 5.5511151E-017, 1.0000000E+000, 2.4116037E+004, 6.2000000E+001, 3.9273628E-009, 6.0437835E-001
 1.5381858E+000,-1.8793572E-001, 5.2427198E-017, 1.0000000E+000, 2.4196183E+004, 6.2000000E+001, 4.4096339E-009, 6.0557788E-001
 1.5401139E+000,-1.7623546E-001, 4.1633363E-017, 1.0000000E+000, 2.4275310E+004, 5.9750000E+001, 7.8455187E-009, 5.9981896E-001
 1.5420421E+000,-1.6250708E-001, 5.5511151E-017, 1.0000000E+000, 2.4349678E+004, 6.1500000E+001, 4.8104157E-009, 6.0396304E-001
 1.5441389E+000,-1.4739744E-001, 5.5511151E-017, 1.0000000E+000, 2.4424798E+004, 6.2000000E+001, 4.5601494E-009, 6.0542906E-001
 1.5462599E+000,-1.3176836E-001, 6.2450045E-017, 1.0000000E+000, 2.4494729E+004, 6.1500000E+001, 3.8579268E-009, 6.0156906E-001
 1.5481157E+000,-1.1873747E-001, 5.1546069E-017, 1.0000000E+000, 2.4562731E+004, 6.2000000E+001, 3.0373836E-009, 6.0182784E-001
 1.5502367E+000,-1.0810694E-001, 6.2450045E-017, 1.0000000E+000, 2.4631272E+004, 6.1750000E+001, 5.1507755E-009, 6.0485219E-001
 1.5520926E+000,-9.9913199E-002, 5.5511151E-017, 1.0000000E+000, 2.4699286E+004, 6.2000000E+001, 4.3178155E-009, 6.0525583E-001
 1.5542135E+000,-9.4138229E-002, 5.5511151E-017, 1.0000000E+000, 2.4767263E+004, 6.2000000E+001, 4.8785807E-009, 6.0654692E-001
 1.5560694E+000,-9.0370858E-002, 7.1371480E-017, 1.0000000E+000, 2.4830357E+004, 6.2000000E+001, 4.5058559E-009, 6.0592394E-001
 1.5581903E+000,-8.8265341E-002, 8.3266727E-017, 1.0000000E+000, 2.4895531E+004, 6.2000000E+001, 5.3249766E-009, 6.0751941E-001
 1.5600462E+000,-8.7422906E-002, 6.3441316E-017, 1.0000000E+000, 2.4953404E+004, 6.2142857E+001, 5.5650721E-009, 6.0645324E-001
 1.5621671E+000,-8.7833350E-002, 4.1741784E-017, 1.0000000E+000, 2.5017702E+004, 6.2375000E+001, 5.8110875E-009, 6.0559604E-001
 1.5640230E+000,-8.9564752E-002, 5.1546069E-017, 1.0000000E+000, 2.5086212E+004, 6.2571429E+001, 4.5481551E-009, 6.0386583E-001
 1.5661440E+000,-9.2740975E-002, 6.9388939E-017, 1.0000000E+000, 2.5152814E+004, 6.1750000E+001, 8.2674726E-009, 6.0965896E-001
 1.5682649E+000,-9.7405336E-002, 6.9388939E-017, 1.0000000E+000, 2.5222992E+004, 6.1500000E+001, 7.2515949E-009, 6.0735705E-001
 1.5701208E+000,-1.0236213E-001, 6.3441316E-017, 1.0000000E+000, 2.5293276E+004, 6.1714286E+001, 6.5331166E-009, 6.0749945E-001
 1.5722417E+000,-1.0691156E-001, 5.5511151E-017, 1.0000000E+000, 2.5362806E+004, 6.2000000E+001, 6.7318116E-009, 6.0952846E-001
 1.5740976E+000,-1.0986794E-001, 5.5511151E-017, 1.0000000E+000, 2.5433631E+004, 6.2000000E+001, 4.9610047E-009, 6.0667564E-001
 1.5762185E+000,-1.0979883E-001, 6.2450045E-017, 1.0000000E+000, 2.5501849E+004, 6.2000000E+001, 4.6768181E-009, 6.0581147E-001
 1.5780744E+000,-1.0585015E-001, 9.5161974E-017, 1.0000000E+000, 2.5570261E+004, 6.2000000E+001, 6.2089886E-009, 6.0851894E-001
 1.5801953E+000,-9.7657515E-002, 1.1102230E-016, 1.0000000E+000, 2.5620462E+004, 6.2000000E+001, 7.1620894E-009, 6.0971025E-001
 1.5820512E+000,-8.6089926E-002, 7.9301645E-017, 1.0000000E+000, 2.5684422E+004, 6.2000000E+001, 8.0309304E-009, 6.1071176E-001
 1.5841722E+000,-7.2095620E-002, 1.0408341E-016, 1.0000000E+000, 2.5750482E+004, 6.2000000E+001, 6.6827131E-009, 6.0873329E-001
 1.5860280E+000,-5.6694266E-002, 8.7231809E-017, 1.0000000E+000, 2.5819211E+004, 6.1714286E+001, 5.7493021E-009, 6.0577591E-001
 1.5881490E+000,-4.0659549E-002, 9.7144515E-017, 1.0000000E+000, 2.5886112E+004, 6.2000000E+001, 3.7061847E-009, 6.0290058E-001
 1.5900048E+000,-2.4972249E-002, 7.9301645E-017, 1.0000000E+000, 2.5939236E+004, 6.2000000E+001, 3.4280698E-009, 6.0220094E-001
 1.5921258E+000,-1.0874142E-002, 5.5511151E-017, 1.0000000E+000, 2.6007463E+004, 6.2000000E+001, 3.3379026E-009, 6.0196104E-001
 1.5942467E+000, 1.0857518E-003, 5.5511151E-017, 1.0000000E+000, 2.6081413E+004, 6.0375000E+001, 6.1806455E-009, 5.9849568E-001
 1.5961026E+000, 8.3871937E-003, 5.5511151E-017, 1.0000000E+000, 2.6147916E+004, 6.0857143E+001, 6.2803423E-009, 6.0156113E-001
 1.5982235E+000, 1.1156330E-002, 5.5511151E-017, 1.0000000E+000, 2.6215498E+004, 6.1875000E+001, 3.8019193E-009, 6.0182478E-001
 1.6000794E+000, 9.4969589E-003, 5.5511151E-017, 1.0000000E+000, 2.6283137E+004, 6.1714286E+001, 4.0814116E-009, 6.0222949E-001
 1.6022004E+000, 3.5252367E-003, 5.5511151E-017, 1.0000000E+000, 2.6350834E+004, 6.2000000E+001, 3.8898265E-009, 6.0358162E-001
 1.6040562E+000,-6.0569231E-003, 4.8572257E-017, 1.0000000E+000, 2.6419097E+004, 6.2000000E+001, 6.2091594E-009, 6.0795953E-001
 1.6061772E+000,-1.8810618E-002, 9.7144515E-017, 1.0000000E+000, 2.6486022E+004, 6.2000000E+001, 7.8606586E-009, 6.1015594E-001
 1.6080330E+000,-3.4062756E-002, 7.1371480E-017, 1.0000000E+000, 2.6552042E+004, 6.2571429E+001, 3.9820083E-009, 6.0336289E-001
 1.6101540E+000,-5.1479013E-002, 7.9797280E-017, 1.0000000E+000, 2.6619754E+004, 6.3000000E+001, 1.6850976E-009, 5.9997196E-001
 1.6120098E+000,-7.0650743E-002, 9.5161974E-017, 1.0000000E+000, 2.6688376E+004, 6.2428571E+001, 5.9468198E-009, 6.0665886E-001
 1.6141308E+000,-9.1405436E-002, 9.0205621E-017, 1.0000000E+000, 2.6756260E+004, 6.3000000E+001, 2.0725667E-009, 6.0142119E-001
 1.6162517E+000,-1.1493110E-001, 6.5919492E-017, 1.0000000E+000, 2.6827526E+004, 6.1875000E+001, 7.0908263E-009, 6.0680490E-001
 1.6181076E+000,-1.3784812E-001, 1.1102230E-016, 1.0000000E+000, 2.6896527E+004, 6.2000000E+001, 8.1194124E-009, 6.0973335E-001
 1.6202286E+000,-1.6084056E-001, 8.3266727E-017, 1.0000000E+000, 2.6962535E+004, 6.2000000E+001, 6.9564300E-009, 6.0835393E-001
 1.6220844E+000,-1.8279118E-001, 7.1371480E-017, 1.0000000E+000, 2.7028992E+004, 6.2000000E+001, 5.8787988E-009, 6.0667411E-001
 1.6242054E+000,-2.0213301E-001, 6.9388939E-017, 1.0000000E+000, 2.7095516E+004, 6.2000000E+001, 5.3413073E-009, 6.0582005E-001
 1.6262191E+000,-2.1794409E-001, 7.6697270E-017, 1.0000000E+000, 2.7167744E+004, 6.2000000E+001, 4.3364149E-009, 6.0409573E-001
 1.6281256E+000,-2.2710742E-001, 9.0205621E-017, 1.0000000E+000, 2.7243562E+004, 6.2000000E+001, 4.1271341E-009, 6.0402112E-001
 1.6300322E+000,-2.2940394E-001, 9.7144515E-017, 1.0000000E+000, 2.7316345E+004, 6.2000000E+001, 3.5432411E-009, 6.0246350E-001
 1.6321770E+000,-2.2435513E-001, 8.0182774E-017, 1.0000000E+000, 2.7396199E+004, 6.2000000E+001, 3.6572110E-009, 6.0264475E-001
 1.6340836E+000,-2.1209880E-001, 6.2450045E-017, 1.0000000E+000, 2.7476154E+004, 6.2000000E+001, 4.9822451E-009, 6.0548387E-001
 1.6362284E+000,-1.9345003E-001, 6.1679057E-017, 1.0000000E+000, 2.7555516E+004, 6.2000000E+001, 3.7607442E-009, 6.0282687E-001
 1.6381350E+000,-1.7031603E-001, 6.9388939E-017, 1.0000000E+000, 2.7634904E+004, 6.1750000E+001, 3.4403617E-009, 6.0104092E-001
 1.6400415E+000,-1.4609830E-001, 8.3266727E-017, 1.0000000E+000, 2.7706732E+004, 6.1625000E+001, 5.4972355E-009, 6.0404487E-001
 1.6421863E+000,-1.1963024E-001, 8.6350680E-017, 1.0000000E+000, 2.7770495E+004, 6.0222222E+001, 5.3547151E-009, 5.9695050E-001
 1.6440929E+000,-9.3914764E-002, 9.7144515E-017, 1.0000000E+000, 2.7841454E+004, 5.9875000E+001, 6.4745138E-009, 5.9729757E-001
 1.6462377E+000,-7.0179878E-002, 5.8595104E-017, 1.0000000E+000, 2.7917611E+004, 6.1000000E+001, 8.2119660E-009, 6.0665342E-001
 1.6481443E+000,-4.9171761E-002, 6.2450045E-017, 1.0000000E+000, 2.7989948E+004, 6.1000000E+001, 8.5648218E-009, 6.0695206E-001
 1.6500508E+000,-3.2514394E-002, 5.5511151E-017, 1.0000000E+000, 2.8047613E+004, 6.1000000E+001, 7.5979845E-009, 6.0593256E-001
 1.6521956E+000,-1.8669809E-002, 5.5511151E-017, 1.0000000E+000, 2.8116310E+004, 6.0666667E+001, 6.7090230E-009, 6.0299306E-001
 1.6541022E+000,-9.2671510E-003, 5.5511151E-017, 1.0000000E+000, 2.8177422E+004, 6.1250000E+001, 6.4918684E-009, 6.0483473E-001
 1.6561755E+000,-5.0950629E-003, 5.5511151E-017, 1.0000000E+000, 2.8233696E+004, 6.2000000E+001, 5.3280925E-009, 6.0643667E-001
 1.6580106E+000,-6.1760288E-003, 6.3441316E-017, 1.0000000E+000, 2.8286012E+004, 6.2000000E+001, 5.5727852E-009, 6.0705059E-001
 1.6601078E+000,-1.2802718E-002, 1.1102230E-016, 1.0000000E+000, 2.8343332E+004, 6.2000000E+001, 5.0859080E-009, 6.0628813E-001
 1.6622050E+000,-2.5470412E-002, 6.2450045E-017, 1.0000000E+000, 2.8403375E+004, 6.2000000E+001, 6.7092352E-009, 6.0891534E-001
 1.6640400E+000,-4.1854441E-002, 6.3441316E-017, 1.0000000E+000, 2.8457630E+004, 6.2000000E+001, 7.6025033E-009, 6.0983544E-001
 1.6661372E+000,-6.1566184E-002, 5.5511151E-017, 1.0000000E+000, 2.8516168E+004, 6.2000000E+001, 6.3949390E-009, 6.0788038E-001
 1.6682344E+000,-8.4517037E-002, 5.5511151E-017, 1.0000000E+000, 2.8576764E+004, 6.1750000E+001, 6.2934936E-009, 6.0609628E-001
 1.6700694E+000,-1.0615942E-001, 5.5511151E-017, 1.0000000E+000, 2.8638610E+004, 6.1714286E+001, 4.5944081E-009, 6.0282456E-001
 1.6721666E+000,-1.2613732E-001, 6.9388939E-017, 1.0000000E+000, 2.8701428E+004, 6.2000000E+001, 5.8259960E-009, 6.0675651E-001
 1.6740016E+000,-1.4298240E-001, 1.1895247E-016, 1.0000000E+000, 2.8770857E+004, 6.1714286E+001, 5.4666657E-009, 6.0491447E-001
 1.6760988E+000,-1.5527830E-001, 1.0408341E-016, 1.0000000E+000, 2.8833708E+004, 6.2000000E+001, 4.8658673E-009, 6.0562627E-001
 1.6781960E+000,-1.6275553E-001, 6.2450045E-017, 1.0000000E+000, 2.8906641E+004, 6.2000000E+001, 5.2227807E-009, 6.0651606E-001
 1.6800311E+000,-1.6447363E-001, 7.1371480E-017, 1.0000000E+000, 2.8972393E+004, 6.2000000E+001, 5.0354895E-009, 6.0616533E-001
 1.6821282E+000,-1.6160710E-001, 1.1102230E-016, 1.0000000E+000, 2.9038895E+004, 6.2000000E+001, 3.6372059E-009, 6.0282192E-001
 1.6842254E+000,-1.5496872E-001, 7.6327833E-017, 1.0000000E+000, 2.9110652E+004, 6.2000000E+001, 4.0874927E-009, 6.0376087E-001
 1.6860605E+000,-1.4677384E-001, 7.1371480E-017, 1.0000000E+000, 2.9178094E+004, 6.2000000E+001, 4.0019715E-009, 6.0336412E-001
 1.6881577E+000,-1.3795742E-001, 5.5511151E-017, 1.0000000E+000, 2.9230146E+004, 6.2000000E+001, 3.7883705E-009, 6.0256681E-001
 1.6902548E+000,-1.2902503E-001, 6.2450045E-017, 1.0000000E+000, 2.9241430E+004, 6.1750000E+001, 4.7907402E-009, 6.0267637E-001
 1.6920899E+000,-1.2177449E-001, 8.7231809E-017, 1.0000000E+000, 2.9277513E+004, 6.1285714E+001, 7.8848456E-009, 6.0481329E-001
 1.6941871E+000,-1.1603362E-001, 9.7144515E-017, 1.0000000E+000, 2.9324204E+004, 6.1000000E+001, 9.2209656E-009, 6.0625582E-001
 1.6960221E+000,-1.1191251E-001, 8.7231809E-017, 1.0000000E+000, 2.9376773E+004, 6.0857143E+001, 7.0790324E-009, 6.0290623E-001
 1.6981193E+000,-1.0959853E-001, 5.5511151E-017, 1.0000000E+000, 2.9432653E+004, 6.0500000E+001, 5.9012176E-009, 5.9799289E-001
 1.7002165E+000,-1.0917476E-001, 5.5511151E-017, 1.0000000E+000, 2.9480107E+004, 6.1000000E+001, 8.3043553E-009, 6.0549170E-001
 1.7020515E+000,-1.1080426E-001, 5.5511151E-017, 1.0000000E+000, 2.9527674E+004, 6.1000000E+001, 7.5320338E-009, 6.0385503E-001
 1.7041487E+000,-1.1457220E-001, 5.5511151E-017, 1.0000000E+000, 2.9576256E+004, 6.1500000E+001, 6.1410344E-009, 6.0320284E-001
 1.7062459E+000,-1.2099134E-001, 5.5511151E-017, 1.0000000E+000, 2.9626172E+004, 6.2000000E+001, 5.3376772E-009, 6.0577450E-001
 1.7080809E+000,-1.2940167E-001, 7.1371480E-017, 1.0000000E+000, 2.9672267E+004, 6.2000000E+001, 6.4010820E-009, 6.0755586E-001
 1.7101781E+000,-1.4043956E-001, 7.6327833E-017, 1.0000000E+000, 2.9719882E+004, 6.2500000E+001, 4.0973308E-009, 6.0230561E-001
 1.7120132E+000,-1.5426918E-001, 8.7231809E-017, 1.0000000E+000, 2.9767693E+004, 6.3000000E+001, 1.5006681E-009, 5.9814571E-001
 1.7141104E+000,-1.7122616E-001, 9.0205621E-017, 1.0000000E+000, 2.9816300E+004, 6.3000000E+001, 1.6009718E-009, 5.9863205E-001
 1.7162076E+000,-1.9260504E-001, 1.2490009E-016, 1.0000000E+000, 2.9864720E+004, 6.3000000E+001, 1.8126512E-009, 5.9965223E-001
